Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2011-12-06;72,8615;74,0341;72,7743;73,2588;3.218.154;236.476.640
2011-12-05;73,3364;74,131;72,8131;73,3557;2.598.672;191.123.472
2011-12-02;72,9681;73,753;72,3964;72,8325;3.013.474;220.232.128
2011-12-01;72,7743;73,0553;71,1754;72,096;3.690.970;266.534.976
2011-11-30;69,1695;73,4914;69,0145;72,6677;6.452.245;465.119.008
2011-11-29;68,7625;70,2994;68,5009;70,0126;3.217.618;224.207.136
2011-11-28;67,3477;69,3149;67,1539;69,0532;4.201.559;288.566.784
2011-11-25;65,6422;67,057;64,6151;66,4756;3.242.460;214.119.200
2011-11-24;66,5241;66,9698;65,0802;65,4969;2.959.806;195.695.952
2011-11-23;66,6307;68,0745;65,8942;65,8942;4.333.088;289.788.800
2011-11-22;68,3749;68,7625;66,9989;67,0086;2.501.556;169.149.936
2011-11-21;69,3536;69,3536;67,5125;67,8323;4.082.762;277.881.440
2011-11-18;70,0998;71,6115;69,5378;69,78;4.451.719;312.645.728
2011-11-17;70,6037;71,6502;69,6153;70,7297;3.373.135;238.128.352
2011-11-16;70,5649;71,941;70,0029;70,846;3.118.121;220.946.032
2011-11-15;70,5068;71,689;69,5281;70,875;3.158.609;222.962.176
2011-11-14;72,096;72,4352;70,6231;71,1367;3.239.854;231.215.904
2011-11-11;70,2548;71,9603;69,625;71,8441;3.704.654;263.467.888
2011-11-10;68,278;71,3692;67,8129;70,1676;5.010.770;350.064.032
2011-11-09;71,9797;72,2801;69,0436;70,1192;4.712.886;330.168.256
2011-11-08;70,8363;72,4449;70,5843;71,0591;3.305.645;236.193.312
2011-11-07;70,7394;71,408;69,6056;70,5843;4.082.566;287.465.600
2011-11-04;73,6465;74,0922;71,1754;71,7568;4.227.263;306.207.872
2011-11-03;70,5068;74,4992;70,2645;73,3848;5.101.920;371.427.712
2011-11-02;71,7665;72,5224;70,9429;71,9991;3.585.919;257.447.584
2011-11-01;71,9797;72,1541;70,1192;71,3014;5.339.455;380.764.672
2011-10-31;74,7608;75,6427;73,8596;73,8596;3.959.574;295.609.920
2011-10-28;75,5845;76,883;74,8287;75,7686;4.546.616;344.393.184
2011-10-27;75,10;75,5651;74,6349;75,3907;6.037.958;454.283.776
2011-10-26;73,065;74,5864;72,2026;72,8228;2.955.080;216.536.240
2011-10-25;73,065;74,2182;71,97;73,1716;3.806.192;279.092.448
2011-10-24;72,2898;73,6852;71,7568;73,2007;3.125.891;227.650.208
2011-10-21;70,2355;71,9119;69,6056;71,7181;4.770.967;338.912.960
2011-10-20;69,9641;70,7684;68,7141;69,6831;4.950.534;345.492.096
2011-10-19;72,2317;72,4061;70,4971;71,127;3.273.793;233.461.904
2011-10-18;70,9041;72,2898;70,4874;71,9313;2.741.654;195.700.384
2011-10-17;73,2104;73,9178;70,9429;71,6406;3.250.969;235.350.784
2011-10-14;72,0476;73,472;71,97;72,4933;2.664.513;193.974.256
2011-10-13;71,3305;72,6096;71,0494;71,6115;4.029.453;289.048.416
2011-10-12;70,6425;72,2607;69,2955;71,7859;4.535.750;323.168.896
2011-10-11;71,127;71,2045;69,8382;70,594;4.311.645;303.916.800
2011-10-10;70,3711;72,1348;69,6347;71,5146;3.416.400;242.197.072
2011-10-07;68,9951;70,9332;68,8594;69,8188;4.820.983;336.287.104
2011-10-06;66,5628;69,0532;66,1074;68,9466;5.668.836;385.535.712
2011-10-05;64,9252;67,0183;63,9271;66,4853;4.191.661;275.975.904
2011-10-04;64,2178;64,2468;62,3475;63,6364;4.265.766;270.390.240
2011-10-03;63,9561;65,5357;63,4813;64,993;2.789.555;180.243.776
2011-09-30;66,5628;66,9989;64,8573;66,0105;3.696.270;243.165.248
2011-09-29;66,088;68,1424;65,8457;67,4931;3.132.361;210.077.696
2011-09-28;66,6016;68,3071;65,7682;66,7082;4.277.249;286.414.272
2011-09-27;66,8632;67,5222;65,5163;67,2218;4.710.778;314.432.544
2011-09-26;61,834;65,681;61,834;64,3534;5.049.024;323.174.496
2011-09-23;64,8573;65,119;60,8262;63,5007;5.979.995;375.736.992
2011-09-22;64,3244;65,1868;63,365;64,1984;6.168.756;396.474.560
2011-09-21;67,9389;68,0454;66,1946;67,0086;3.170.449;213.078.544
2011-09-20;65,8457;68,3943;65,7488;68,0454;3.566.552;240.976.880
2011-09-19;66,5725;67,057;65,6132;66,4853;4.151.942;275.551.968
2011-09-16;68,8013;68,8788;66,7857;67,9098;10.493.361;710.604.928
2011-09-15;65,8651;68,3071;65,6422;67,3865;6.508.964;436.058.176
2011-09-14;62,115;64,9639;62,115;64,7798;5.230.378;334.759.360
2011-09-13;63,7333;63,7623;61,0975;62,8224;5.631.048;352.661.696
2011-09-12;61,0587;62,9774;60,206;62,4541;7.670.196;473.158.880
2011-09-09;64,7507;65,0705;62,6867;62,9483;5.484.962;349.094.816
2011-09-08;66,1946;66,65;64,4116;65,6035;4.417.643;290.130.560
2011-09-07;65,7488;66,8632;65,2546;66,1849;5.129.499;338.740.928
2011-09-06;63,2778;65,0608;62,7933;63,6654;6.036.510;385.479.136
2011-09-05;66,1849;66,4272;63,2778;63,9174;5.492.914;355.423.744
2011-09-02;68,5687;69,1501;67,028;67,6191;4.651.746;315.919.392
2011-09-01;69,7219;69,8672;67,59;69,3246;4.800.292;329.922.656
2011-08-31;68,8013;70,313;68,3168;69,654;6.495.205;450.912.096
2011-08-30;69,3827;69,4505;67,1152;68,1714;3.783.384;258.284.704
2011-08-29;68,8304;69,1879;68,0164;68,1908;2.465.903;168.775.680
2011-08-26;68,2102;68,3943;65,7004;67,4931;4.475.106;299.732.192
2011-08-25;69,3536;70,1289;66,0299;68,3168;6.240.587;429.065.344
2011-08-24;67,5706;69,9351;66,5822;68,7528;5.125.140;350.097.632
2011-08-23;67,5028;68,7809;65,7682;67,0861;3.855.358;259.256.704
2011-08-22;65,2643;67,9873;65,2062;66,4853;3.862.421;258.105.600
2011-08-19;67,2412;67,6094;64,4406;66,3012;7.921.780;522.189.735
2011-08-18;70,8944;71,3402;66,9311;67,6288;7.792.653;535.685.408
2011-08-17;71,5146;73,3557;70,5746;71,9506;3.778.766;272.763.168
2011-08-16;71,0398;72,348;69,3536;72,3383;4.221.200;299.721.248
2011-08-15;73,0263;73,5883;71,97;72,1541;3.416.222;247.850.688
2011-08-12;70,2936;72,6193;68,8982;71,8053;6.599.345;471.386.688
2011-08-11;70,9332;70,9332;66,5919;70,0417;9.389.644;647.388.288
2011-08-10;74,286;74,3054;67,3574;68,2199;9.004.271;641.253.568
2011-08-09;70,2161;72,2801;65,7198;71,941;13.085.343;915.361.600
2011-08-08;72,5708;73,8403;69,6734;70,2548;9.466.507;676.740.928
2011-08-05;72,7937;76,3597;71,2723;73,7337;11.994.893;887.105.600
2011-08-04;79,9452;79,9452;75,1775;75,6233;8.153.768;628.409.792
2011-08-03;80,4491;80,953;77,0768;78,7339;9.575.702;758.915.584
2011-08-02;82,3677;83,0654;81,2534;81,4762;6.250.260;513.728.512
2011-08-01;87,3098;87,5521;81,5247;83,3465;6.120.948;516.898.784
2011-07-29;85,614;87,2129;85,2942;86,6121;4.347.348;374.237.248
2011-07-28;85,7497;87,6877;85,2748;87,3389;4.897.549;425.663.680
2011-07-27;90,246;91,1956;87,9397;88,3273;4.206.675;374.749.600
2011-07-26;90,5851;91,215;89,8293;90,6627;2.069.952;187.319.328
2011-07-25;89,4126;91,215;89,1413;90,7111;2.124.567;192.271.584
2011-07-22;91,0406;91,9224;89,8971;90,3138;2.723.947;247.780.144
2011-07-21;90,12;90,7305;88,5017;90,527;3.250.165;291.869.632
2011-07-20;90,3138;90,401;88,773;89,6355;3.426.655;306.919.840
2011-07-19;89,1219;90,808;88,7827;90,12;2.917.592;263.196.557
2011-07-18;89,1025;89,1704;88,211;88,8506;3.439.159;304.847.880
2011-07-15;89,6355;90,3138;89,2382;90,1685;4.003.912;359.578.173
2011-07-14;90,5076;91,496;90,3913;90,5561;2.424.407;220.319.629
2011-07-13;90,1588;92,0387;89,8874;91,2344;3.201.769;291.321.053
2011-07-12;88,8603;90,6433;87,8137;90,1006;4.252.249;379.868.709
2011-07-11;91,1375;91,874;89,9456;90,2654;3.691.105;335.337.980
2011-07-08;92,9302;93,2112;91,3797;91,748;2.703.354;249.515.835
2011-07-07;92,4941;92,9786;92,0096;92,3003;2.261.513;209.083.105
2011-07-06;91,8158;92,5135;91,496;92,0096;2.685.442;247.141.335
2011-07-05;91,1278;92,0581;91,089;91,5445;2.120.219;194.094.380
2011-07-04;91,9612;92,3972;91,1375;91,4863;1.483.229;135.695.216
2011-07-01;91,6414;92,4941;90,8177;91,9612;3.063.911;281.760.858
2011-06-30;90,8565;92,2422;90,5076;91,7674;3.531.760;324.100.228
2011-06-29;88,7924;90,682;88,6858;90,5851;4.560.894;413.149.269
2011-06-28;89,7033;90,7983;86,021;88,1819;8.974.789;791.414.260
2011-06-27;89,2479;90,401;88,5308;89,9165;3.134.647;281.856.495
2011-06-24;90,12;91,0503;89,2188;89,4998;4.221.135;377.790.826
2011-06-23;89,0638;89,7324;88,3951;88,7634;2.761.858;245.151.823
2011-06-22;89,6355;90,372;88,8893;89,8777;3.305.787;297.116.649
2011-06-21;89,306;90,5851;88,9959;90,5851;2.811.895;254.715.901
2011-06-20;87,8815;89,4417;87,5133;88,8118;2.624.592;233.094.733
2011-06-17;87,7556;89,5967;86,8447;89,1607;8.604.124;767.149.401
2011-06-16;87,3098;88,2401;86,4183;88,0075;3.770.673;331.847.561
2011-06-15;88,5114;89,18;87,9203;88,056;3.453.229;304.077.382
2011-06-14;87,6005;89,0056;87,4755;88,4242;2.829.776;250.220.640
2011-06-13;86,9803;87,3001;86,2729;86,6993;1.215.883;105.416.239
2011-06-10;88,5792;88,5792;86,3698;86,6896;2.882.757;249.905.165
2011-06-09;86,8931;88,8603;86,4474;87,0966;3.101.140;270.098.828
2011-06-08;87,3195;87,5714;86,302;86,709;2.833.526;245.692.224
2011-06-07;87,9688;88,4823;87,523;87,523;2.201.410;192.673.966
2011-06-06;87,8912;88,4726;87,3001;87,4164;1.948.145;170.299.789
2011-06-03;87,9881;88,9087;87,3583;88,1819;2.943.974;259.605.346
2011-06-02;87,7168;88,1432;87,0482;87,0482;2.008.733;174.856.524
2011-06-01;90,2557;90,3526;88,3273;88,5599;2.983.470;264.215.707
2011-05-31;88,5599;90,9146;88,3467;90,12;4.236.264;381.772.161
2011-05-30;87,2129;88,1238;87,2129;87,5908;984.977;86.274.994
2011-05-27;88,056;88,1238;86,7284;87,2129;2.383.334;207.857.520
2011-05-26;88,1626;88,4726;86,4958;87,0385;2.700.309;235.030.826
2011-05-25;87,4067;87,8718;86,3795;87,2904;3.240.766;282.887.869
2011-05-24;87,804;88,6374;87,7943;88,056;2.409.898;212.205.901
2011-05-23;87,7556;87,8912;86,8931;87,3098;3.197.359;279.160.788
2011-05-20;90,5076;91,0697;88,3757;88,9087;4.868.724;432.872.004
2011-05-19;89,3157;91,8061;89,306;90,934;3.582.066;325.731.576
2011-05-18;89,9843;90,2944;88,773;88,9184;2.589.007;230.210.338
2011-05-17;90,1103;90,7305;89,2576;89,2576;2.665.094;237.879.788
2011-05-16;89,6355;90,7305;89,1994;90,4107;2.900.777;262.261.364
2011-05-13;92,3488;92,3682;89,9553;90,246;2.881.849;260.075.295
2011-05-12;92,155;92,3682;91,0406;91,8352;3.207.317;294.544.582
2011-05-11;93,5116;93,7539;92,4457;93,0174;1.837.224;170.893.777
2011-05-10;92,4748;93,8992;92,0678;93,0562;2.622.249;244.016.453
2011-05-09;92,1162;93,0949;91,0503;91,9224;2.609.802;239.899.235
2011-05-06;92,2906;93,3275;91,5832;92,9786;3.284.068;305.348.200
2011-05-05;92,6686;92,7655;90,0522;91,8643;3.661.613;336.371.361
2011-05-04;93,5116;93,9961;91,2053;91,6898;4.590.703;420.920.774
2011-05-03;94,2868;94,8489;93,5601;94,3741;2.553.347;240.969.737
2011-05-02;95,7404;96,002;94,8004;94,8004;1.561.281;148.010.141
2011-04-29;95,4497;95,4497;94,5388;95,1784;1.887.747;179.672.669
2011-04-28;94,6745;95,44;94,0155;95,1977;2.821.012;268.553.967
2011-04-27;93,9961;95,0621;93,812;94,1609;2.164.499;203.811.059
2011-04-26;92,7848;93,8992;92,4941;93,8508;1.824.005;171.184.308
2011-04-21;93,2112;93,4922;92,3778;92,998;2.196.896;204.306.984
2011-04-20;91,0793;92,7848;90,8177;92,5038;3.310.122;306.198.925
2011-04-19;90,0037;90,6336;89,2576;89,4901;2.049.207;183.383.824
2011-04-18;92,0581;92,4941;89,2285;89,5677;3.137.424;281.011.694
2011-04-15;90,9921;91,9321;90,8952;91,748;4.061.929;372.673.735
2011-04-14;90,6045;90,9437;89,3448;90,3138;2.431.200;219.570.898
2011-04-13;90,8952;91,8546;90,4204;90,8371;2.896.764;263.133.611
2011-04-12;91,2247;91,748;89,9746;90,1297;3.351.639;302.082.163
2011-04-11;92,7364;93,2306;91,9612;92,4651;2.629.907;243.174.525
2011-04-08;93,8023;94,219;93,1046;93,2984;2.304.874;215.041.089
2011-04-07;94,907;94,907;92,9496;93,3081;2.705.265;252.423.178
2011-04-06;94,4903;94,8198;93,5213;94,8198;2.399.740;227.542.929
2011-04-05;94,6066;95,7695;92,3972;93,8702;5.393.756;506.312.770
2011-04-04;95,6532;95,9342;94,6938;95,1105;2.486.888;236.529.236
2011-04-01;93,8798;96,3121;93,8314;96,3024;3.990.005;384.247.193
2011-03-31;92,998;94,1124;92,8721;93,7151;2.976.846;278.975.466
2011-03-30;92,2519;94,0543;92,0581;93,3275;3.258.484;304.106.138
2011-03-29;92,0581;92,2228;90,1394;91,3119;2.568.593;234.543.189
2011-03-28;90,3429;91,9224;90,2373;91,3507;2.101.213;191.947.195
2011-03-25;90,8468;91,7964;90,5076;91,0115;3.003.500;273.353.027
2011-03-24;88,7634;90,3816;88,5114;90,1297;2.570.702;231.696.565
2011-03-23;87,9688;88,9475;87,4649;88,7634;2.711.040;240.640.981
2011-03-22;90,2072;90,372;88,4048;88,6761;3.354.475;297.461.955
2011-03-21;89,9456;90,4301;89,1607;90,4301;4.079.856;368.941.740
2011-03-18;89,1994;90,3526;87,6005;87,6005;10.717.664;938.872.906
2011-03-17;84,9841;87,9881;84,5481;87,4164;5.820.832;508.836.175
2011-03-16;87,2226;87,6965;83,6469;83,7535;5.548.523;464.708.008
2011-03-15;84,112;86,8544;82,077;86,2923;10.659.823;919.860.974
2011-03-14;87,2129;87,9397;84,5965;87,0482;4.450.775;387.431.858
2011-03-11;88,6858;89,0638;88,211;88,4339;3.400.821;300.747.793
2011-03-10;90,1103;90,401;88,7246;89,5967;3.403.959;304.983.560
2011-03-09;90,9728;92,1647;90,5173;90,9728;2.791.475;253.948.114
2011-03-08;92,155;92,5717;90,0716;91,3604;2.688.759;245.645.972
2011-03-07;92,0581;93,4341;91,6123;91,7383;1.802.704;165.376.937
2011-03-04;93,3178;94,6066;91,9321;92,4457;2.751.008;254.318.852
2011-03-03;92,6879;94,1996;92,5426;93,2597;2.639.630;246.171.040
2011-03-02;92,3003;92,8527;91,777;92,3488;2.746.556;253.641.053
2011-03-01;94,6648;95,8567;93,1918;93,3275;3.737.820;348.841.362
2011-02-28;90,808;94,8586;90,527;94,5679;4.605.222;435.505.994
2011-02-25;91,3701;91,4766;90,4979;91,2441;2.656.726;242.410.505
2011-02-24;89,1413;91,1859;88,4242;90,9049;3.364.584;305.857.273
2011-02-23;92,5426;92,5717;89,3738;89,6161;4.535.453;406.449.613
2011-02-22;93,0271;93,657;92,4941;92,5717;3.697.637;342.296.405
2011-02-21;94,4225;95,7404;93,1821;93,8023;3.145.247;295.031.502
2011-02-18;94,4225;95,2171;93,8992;94,9652;11.936.842;1.133.584.130
2011-02-17;94,2868;94,6745;93,5116;94,2772;2.995.927;282.447.466
2011-02-16;92,0581;94,2772;92,0581;93,8992;3.851.708;361.672.378
2011-02-15;92,591;92,6395;91,1278;91,903;2.315.516;212.802.931
2011-02-14;92,4457;92,8236;92,029;92,0678;2.382.484;219.349.972
2011-02-11;90,9437;92,1453;90,2557;91,748;3.001.112;275.345.914
2011-02-10;91,0115;91,4766;89,9262;90,7983;2.334.460;211.965.041
2011-02-09;91,1278;92,0096;90,8662;91,0115;2.330.446;212.097.371
2011-02-08;90,4689;91,2538;90,0231;91,1278;3.024.387;275.605.758
2011-02-07;90,6045;91,4766;90,3138;91,089;2.213.683;201.642.220
2011-02-04;90,7499;91,2247;89,6355;90,3526;2.725.453;246.251.683
2011-02-03;90,7983;91,0697;89,7324;90,7499;2.574.039;233.593.729
2011-02-02;92,6104;92,8042;90,1781;90,7983;4.406.685;400.119.601
2011-02-01;91,5542;92,6395;91,3701;92,1744;3.548.728;327.101.710
2011-01-31;90,7983;91,089;90,3816;90,7305;2.928.865;265.737.380
2011-01-28;91,9418;92,2713;90,8855;90,8855;3.327.872;302.455.402
2011-01-27;91,2247;92,3197;90,8565;91,9418;3.818.364;351.067.185
2011-01-26;89,2963;91,8061;89,1607;91,3216;6.227.818;568.734.336
2011-01-25;92,8333;93,0271;90,2169;90,7111;20.622.382;1.870.679.232
2011-01-24;90,0812;91,0987;89,2576;90,9437;18.721.851;1.702.633.984
2011-01-21;88,4242;90,7014;87,9009;89,4901;5.754.820;514.999.553
2011-01-20;88,6665;89,2769;87,6974;87,8428;3.162.009;277.759.674
2011-01-19;89,1025;89,8196;88,6665;88,8312;2.967.642;263.619.172
2011-01-18;89,151;89,2673;88,2304;88,5792;3.033.837;268.734.991
2011-01-17;88,0657;88,7634;87,5714;88,7634;1.769.386;157.056.624
2011-01-14;89,151;89,1607;87,2614;88,2498;3.296.855;290.946.702
2011-01-13;90,5754;90,5754;88,8893;89,2576;3.063.105;273.405.326
2011-01-12;89,3835;90,6045;89,0831;90,1781;3.432.277;309.516.344
2011-01-11;87,5036;89,151;87,3195;88,6471;4.371.993;387.564.364
2011-01-10;86,9416;86,9416;85,4977;86,0501;3.353.522;288.570.795
2011-01-07;86,99;88,1626;85,9144;86,9416;3.253.747;282.885.907
2011-01-06;88,1238;88,463;86,7768;87,2032;2.861.143;249.500.869
2011-01-05;89,1607;89,4804;86,7962;87,9494;4.513.515;396.960.833
2011-01-04;90,8952;91,2441;89,1704;89,3351;2.765.163;247.026.060
2011-01-03;90,6045;91,9612;90,2363;91,0503;1.831.774;166.783.508
2010-12-30;91,4476;91,7674;89,7712;89,8293;1.762.389;158.314.167
2010-12-29;91,8643;92,2325;91,6026;91,8158;1.232.409;113.154.619
2010-12-28;91,3313;91,6026;90,8758;91,4379;850.411;77.759.812
2010-12-27;91,8352;91,9902;90,5754;91,4379;1.363.011;124.630.878
2010-12-23;91,1472;92,0581;90,934;91,8449;1.659.919;152.455.050
2010-12-22;91,2635;91,4766;90,4592;91,0987;1.810.390;164.924.191
2010-12-21;91,7964;91,9321;91,1472;91,4088;2.439.432;222.985.560
2010-12-20;89,5192;92,0484;89,5192;91,341;2.643.962;241.502.137
2010-12-17;90,275;91,0793;89,5192;89,5192;7.649.590;684.785.204
2010-12-16;89,9359;90,8662;89,6452;90,3429;3.026.078;273.384.584
2010-12-15;88,6665;90,5948;88,6665;90,3041;5.234.523;472.699.016
2010-12-14;88,2013;88,5308;87,7953;88,3079;1.994.248;176.107.899
2010-12-13;88,1916;88,3854;87,4261;88,1044;1.908.195;168.120.441
2010-12-10;87,2129;88,211;86,8544;87,6296;2.183.127;191.306.564
2010-12-09;88,3176;88,4242;85,7991;86,9803;3.710.320;322.724.906
2010-12-08;87,8912;88,6665;87,7943;88,1722;2.287.433;201.688.066
2010-12-07;87,7071;89,3157;87,5908;88,7537;3.119.161;276.836.991
2010-12-06;87,0385;87,6877;86,9028;87,271;2.098.769;183.161.772
2010-12-03;86,8737;87,9978;86,5443;86,9222;3.073.568;267.161.305
2010-12-02;85,6915;87,5036;85,1489;87,5036;4.753.858;415.979.786
2010-12-01;82,3677;85,4493;82,2224;85,3621;5.121.284;437.163.342
2010-11-30;82,6294;82,8523;81,3987;81,6797;3.518.771;287.412.298
2010-11-29;84,1411;84,519;81,9026;81,9026;3.943.891;323.014.975
2010-11-26;83,3368;83,55;82,2515;83,2786;2.503.793;208.512.445
2010-11-25;83,1624;84,0539;82,6391;83,7922;2.945.560;246.815.042
2010-11-24;81,3987;83,1042;81,0789;82,6778;3.122.433;258.155.966
2010-11-23;82,3677;82,5519;81,0499;81,108;2.809.783;227.895.841
2010-11-22;83,172;83,4143;82,6391;82,7844;2.242.402;185.635.973
2010-11-19;82,9201;83,172;82,0286;82,8426;3.300.977;273.461.388
2010-11-18;81,8832;83,1139;81,515;83,1139;3.185.062;264.722.920
2010-11-17;80,4297;81,5925;80,1196;81,4278;2.550.824;207.707.956
2010-11-16;81,7476;82,2127;80,7204;80,7204;3.477.705;280.721.677
2010-11-15;81,8832;83,0461;81,67;82,5809;3.830.198;316.301.363
2010-11-12;81,4956;83,5403;81,4569;83,3368;4.011.307;334.289.396
2010-11-11;81,4569;83,2883;81,3987;82,6972;5.947.126;491.810.727
2010-11-10;81,7863;82,0383;80,3231;80,8561;3.178.476;256.999.044
2010-11-09;82,61;83,2496;82,1158;82,3484;3.606.293;296.972.308
2010-11-08;81,6313;82,8038;81,515;82,4646;3.071.222;253.267.210
2010-11-05;80,6622;81,4956;80,3231;81,3018;2.964.024;240.980.522
2010-11-04;79,9452;81,5441;79,8289;80,8464;3.775.775;305.257.689
2010-11-03;80,6332;80,6719;79,0052;79,2668;1.695.794;134.420.227
2010-11-02;79,4606;80,5847;79,4025;80,1487;1.746.052;139.943.747
2010-11-01;80,294;80,7785;79,4606;79,606;1.677.280;133.521.520
2010-10-29;79,5091;79,7998;78,4141;79,5382;3.921.078;311.875.362
2010-10-28;79,2281;80,7495;78,9277;79,858;2.999.145;239.505.558
2010-10-27;79,761;80,0033;78,0459;78,8405;3.769.326;297.175.458
2010-10-26;80,1099;80,8657;78,9761;79,7998;3.395.301;270.944.340
2010-10-25;81,36;81,8832;80,5169;80,6816;2.349.443;189.556.881
2010-10-22;81,1855;81,2146;80,4781;80,8948;2.378.341;192.395.445
2010-10-21;79,7804;81,67;79,761;81,2049;3.718.654;301.972.976
2010-10-20;78,5885;80,2553;78,4722;80,1293;2.750.440;220.390.768
2010-10-19;78,5885;79,3347;78,5885;79,0149;3.013.461;238.108.300
2010-10-18;78,0071;79,7901;77,6679;79,3153;2.975.055;235.967.324
2010-10-15;77,7164;79,0246;77,7164;78,5498;5.262.404;413.360.515
2010-10-14;77,5226;78,918;77,3288;78,0071;4.248.775;331.434.600
2010-10-13;74,9256;77,5032;74,9256;77,3191;4.493.558;347.437.820
2010-10-12;73,9662;75,0903;73,7821;74,8868;2.815.646;210.854.768
2010-10-11;74,6155;75,2454;74,3538;74,8868;1.522.819;114.039.081
2010-10-08;74,2763;75,0806;73,9469;74,6155;2.980.719;222.407.801
2010-10-07;75,3423;75,5845;74,3248;74,6349;3.205.177;239.217.949
2010-10-06;74,6058;75,5748;74,2763;75,2938;3.758.328;282.978.805
2010-10-05;72,9003;74,8481;72,5611;73,7821;3.929.968;289.961.369
2010-10-04;74,2279;74,3442;72,8906;73,2201;2.875.720;210.560.477
2010-10-01;75,1097;76,2628;73,9856;74,3442;3.180.963;236.486.027
2010-09-30;74,6639;76,5051;74,1116;75,0322;3.105.417;233.006.150
2010-09-29;75,9528;76,2338;74,7996;75,1775;2.678.700;201.378.057
2010-09-28;74,567;76,0884;73,8887;75,3229;3.592.130;270.569.590
2010-09-27;77,2997;78,0071;75,2938;75,4295;4.859.712;366.565.510
2010-09-24;73,8306;77,0768;73,7918;76,8249;3.837.014;294.778.099
2010-09-23;75,5264;75,6427;73,2588;73,9759;2.792.313;206.563.891
2010-09-22;76,5536;77,3772;74,567;74,7705;4.784.601;357.747.189
2010-09-21;76,3404;77,416;75,9818;76,9121;3.752.282;288.595.839
2010-09-20;74,8093;76,6311;74,8093;76,447;3.012.971;230.332.448
2010-09-17;76,069;76,8927;74,7608;74,7608;8.249.528;616.741.668
2010-09-16;74,9256;76,4082;74,8093;75,6039;7.062.033;533.917.210
2010-09-15;73,6271;73,7821;73,0457;73,443;2.638.727;193.795.942
2010-09-14;73,6465;74,0825;72,7356;73,7918;2.631.069;194.151.360
2010-09-13;74,0147;74,3538;73,0166;73,5689;2.254.432;165.856.118
2010-09-10;73,3557;73,5592;72,8518;73,443;1.958.652;143.849.195
2010-09-09;72,6968;73,9662;72,1057;73,5011;2.914.040;214.185.149
2010-09-08;71,9603;73,5108;71,563;73,0166;2.557.925;186.770.944
2010-09-07;71,8634;72,658;71,7859;72,222;2.044.881;147.685.367
2010-09-06;72,9197;73,1135;72,1057;72,4642;1.683.719;122.009.401
2010-09-03;71,6406;73,3751;71,2529;72,3189;3.499.689;253.093.604
2010-09-02;71,6502;71,6793;70,7297;71,3692;2.243.122;160.089.916
2010-09-01;69,1792;71,6599;68,1617;71,6018;4.718.814;337.875.542
2010-08-31;68,1714;69,5571;67,8516;69,3536;2.663.782;184.742.997
2010-08-30;70,0417;70,4486;68,7722;69,1501;1.679.764;116.155.956
2010-08-27;69,1405;70,2645;68,6172;70,0417;2.491.341;174.497.651
2010-08-26;69,5959;69,9448;68,9466;69,1405;2.019.196;139.608.115
2010-08-25;69,2374;69,8091;67,9292;68,7432;3.981.513;273.701.780
2010-08-24;70,2548;70,4099;68,0745;69,3052;4.226.626;292.927.098
2010-08-23;71,408;71,4758;70,5552;70,7878;2.493.942;176.540.673
2010-08-20;71,9506;72,2801;71,0301;71,3789;3.088.739;220.470.874
2010-08-19;74,5961;74,6542;71,689;71,689;4.103.253;294.158.178
2010-08-18;73,4333;74,5961;72,9294;74,1116;2.599.156;192.627.583
2010-08-17;72,7743;73,8693;72,7743;73,6852;2.219.776;163.564.704
2010-08-16;73,3945;73,6077;71,7181;72,4933;1.860.324;134.861.031
2010-08-13;73,5108;74,0341;72,4061;72,6774;2.496.049;181.406.400
2010-08-12;72,6871;73,5592;72,1541;72,8325;2.796.751;203.694.284
2010-08-11;74,0534;74,3635;72,784;73,0844;3.105.852;226.989.381
2010-08-10;75,3423;75,6136;74,2666;75,0322;2.801.592;210.209.519
2010-08-09;74,9546;76,2144;74,7124;76,0206;2.495.564;189.714.216
2010-08-06;75,6814;76,321;73,7724;73,9759;3.783.176;279.863.952
2010-08-05;74,3442;76,2144;74,2182;75,5845;4.690.891;354.558.750
2010-08-04;74,819;75,0612;74,16;74,4992;3.382.917;252.024.623
2010-08-03;75,3423;75,5458;74,6155;75,381;2.453.533;184.949.850
2010-08-02;73,2588;75,2841;73,0747;75,2163;3.562.755;267.977.239
2010-07-30;72,1929;73,5689;71,4661;72,8518;3.144.492;229.082.031
2010-07-29;74,6155;75,0031;71,8828;71,9991;3.679.247;264.902.469
2010-07-28;74,2569;75,3423;73,1716;73,7918;2.692.448;198.680.610
2010-07-27;74,8577;75,4876;73,9469;74,4701;3.100.402;230.887.365
2010-07-26;74,6155;74,6252;73,5689;74,3926;1.841.544;136.997.288
2010-07-23;73,3654;74,5186;73,1813;74,0534;2.880.607;213.318.859
2010-07-22;70,9816;73,7434;70,8169;73,6852;2.815.620;207.469.592
2010-07-21;71,2239;72,0088;70,8653;71,1657;1.794.071;127.676.398
2010-07-20;71,5437;71,5727;69,6734;70,4099;2.814.888;198.195.928
2010-07-19;71,4177;72,1541;70,9332;71,0204;2.145.304;152.360.311
2010-07-16;73,191;74,6736;71,8731;71,9313;5.667.959;407.703.467
2010-07-15;73,3073;74,3248;72,251;72,6096;2.532.835;183.908.117
2010-07-14;74,3732;74,3732;73,0844;73,9081;2.486.818;183.795.973
