Datum;Erster;Hoch;Tief;Schlusskurs;Volumen
04/02/2002;;;;4984.48;0
01/02/2002;;;;5097.06;0
31/01/2002;;;;5107.61;0
30/01/2002;;;;5052.2;0
29/01/2002;;;;5084.52;0
28/01/2002;;;;5159.02;0
25/01/2002;;;;5156.63;0
24/01/2002;;;;5170.44;0
23/01/2002;;;;5163.03;0
22/01/2002;;;;5045.72;0
21/01/2002;;;;5069.74;0
18/01/2002;;;;5122.23;0
17/01/2002;;;;5133.4;0
16/01/2002;;;;4984.2;0
15/01/2002;;;;5062.04;0
14/01/2002;;;;5065.84;0
11/01/2002;;;;5209.97;0
10/01/2002;;;;5228.11;0
09/01/2002;;;;5288.21;0
08/01/2002;;;;5236.37;0
07/01/2002;;;;5232.22;0
04/01/2002;;;;5318.73;0
03/01/2002;;;;5270.29;0
02/01/2002;;;;5167.88;0
28/12/2001;;;;5160.1;0
27/12/2001;;;;5117.13;0
21/12/2001;;;;5019.01;0
20/12/2001;;;;4934.14;0
19/12/2001;;;;4984.69;0
18/12/2001;;;;5039.64;0
17/12/2001;;;;5067.99;0
14/12/2001;;;;4909.42;0
13/12/2001;;;;4966.05;0
12/12/2001;;;;5062.56;0
11/12/2001;;;;5146.45;0
10/12/2001;;;;5124.68;0
07/12/2001;;;;5199.03;0
06/12/2001;;;;5271.29;0
05/12/2001;;;;5262.75;0
04/12/2001;;;;5013.99;0
03/12/2001;;;;4988.44;0
30/11/2001;;;;4989.91;0
29/11/2001;;;;4936.08;0
28/11/2001;;;;4915.95;0
27/11/2001;;;;5059.57;0
26/11/2001;;;;5114.12;0
23/11/2001;;;;5150.97;0
22/11/2001;;;;5124.54;0
21/11/2001;;;;5087.03;0
20/11/2001;;;;5096.18;0
19/11/2001;;;;5185.1;0
16/11/2001;;;;5062.64;0
15/11/2001;;;;5006.33;0
14/11/2001;;;;4953.53;0
13/11/2001;;;;4946.97;0
12/11/2001;;;;4820.37;0
09/11/2001;;;;4910.07;0
08/11/2001;;;;4993.57;0
07/11/2001;;;;4860.66;0
06/11/2001;;;;4707.65;0
05/11/2001;;;;4755.11;0
02/11/2001;;;;4583.31;0
01/11/2001;;;;4636.13;0
31/10/2001;;;;4559.13;0
30/10/2001;;;;4543.98;0
29/10/2001;;;;4660.35;0
26/10/2001;;;;4820.26;0
25/10/2001;;;;4715.6;0
24/10/2001;;;;4811.82;0
23/10/2001;;;;4704.22;0
22/10/2001;;;;4619.32;0
19/10/2001;;;;4513.53;0
18/10/2001;;;;4574.37;0
17/10/2001;;;;4644.82;0
16/10/2001;;;;4626.48;0
15/10/2001;;;;4548.48;0
12/10/2001;;;;4625.13;0
11/10/2001;;;;4718.46;0
10/10/2001;;;;4613.19;0
09/10/2001;;;;4472.42;0
08/10/2001;;;;4495.15;0
05/10/2001;;;;4487.69;0
04/10/2001;;;;4548.13;0
03/10/2001;;;;4436.66;0
02/10/2001;;;;4304.2;0
01/10/2001;;;;4239.97;0
28/09/2001;;;;4308.15;0
27/09/2001;;;;4184.5;0
26/09/2001;;;;4095.32;0
25/09/2001;;;;4009.12;0
24/09/2001;;;;4038.69;0
21/09/2001;;;;3787.23;0
20/09/2001;;;;3809.67;0
19/09/2001;;;;4041.8;0
18/09/2001;;;;4194.85;0
17/09/2001;;;;4234.55;0
14/09/2001;;;;4115.98;0
13/09/2001;;;;4392.4;0
12/09/2001;;;;4335.2;0
11/09/2001;;;;4273.53;0
10/09/2001;;;;4670.13;0
07/09/2001;;;;4730.67;0
06/09/2001;;;;4875.37;0
05/09/2001;;;;5048.08;0
04/09/2001;;;;5208.1;0
03/09/2001;;;;5094.1;0
31/08/2001;;;;5188.17;0
30/08/2001;;;;5162.4;0
29/08/2001;;;;5305;0
28/08/2001;;;;5308.78;0
27/08/2001;;;;5406.47;0
24/08/2001;;;;5387.5;0
23/08/2001;;;;5254.04;0
22/08/2001;;;;5220.21;0
21/08/2001;;;;5216.11;0
20/08/2001;;;;5207.83;0
17/08/2001;;;;5222.12;0
16/08/2001;;;;5361.92;0
15/08/2001;;;;5455.44;0
14/08/2001;;;;5520.71;0
13/08/2001;;;;5467.63;0
10/08/2001;;;;5433.49;0
09/08/2001;;;;5512.28;0
08/08/2001;;;;5614.51;0
07/08/2001;;;;5752.51;0
06/08/2001;;;;5746.04;0
03/08/2001;;;;5735.88;0
02/08/2001;;;;5777.28;0
01/08/2001;;;;5835.23;0
31/07/2001;;;;5861.19;0
30/07/2001;;;;5792.19;0
27/07/2001;;;;5754.86;0
26/07/2001;;;;5675.76;0
25/07/2001;;;;5582.76;0
24/07/2001;;;;5663.26;0
23/07/2001;;;;5791.73;0
20/07/2001;;;;5764.06;0
19/07/2001;;;;5829.69;0
18/07/2001;;;;5728.37;0
17/07/2001;;;;5846.66;0
16/07/2001;;;;5853.76;0
13/07/2001;;;;5939.85;0
12/07/2001;;;;5889.88;0
11/07/2001;;;;5801.8;0
10/07/2001;;;;5816.32;0
09/07/2001;;;;5869.86;0
06/07/2001;;;;5862.1;0
05/07/2001;;;;5999.19;0
04/07/2001;;;;6015.72;0
03/07/2001;;;;6056.84;0
02/07/2001;;;;6109.5;0
29/06/2001;;;;6058.38;0
28/06/2001;;;;5971.77;0
27/06/2001;;;;5833.1;0
26/06/2001;;;;5847.79;0
25/06/2001;;;;5902.32;0
22/06/2001;;;;5941.77;0
21/06/2001;;;;5926.38;0
20/06/2001;;;;5876.04;0
19/06/2001;;;;5922.53;0
18/06/2001;;;;5869.04;0
15/06/2001;;;;5915.18;0
14/06/2001;;;;6031.27;0
13/06/2001;;;;6111.94;0
12/06/2001;;;;6059.15;0
11/06/2001;;;;6162.74;0
08/06/2001;;;;6187.21;0
07/06/2001;;;;6184.25;0
06/06/2001;;;;6192.44;0
05/06/2001;;;;6242.13;0
04/06/2001;;;;6177.74;0
01/06/2001;;;;6125.17;0
31/05/2001;;;;6085.34;0
30/05/2001;;;;6041.22;0
29/05/2001;;;;6120.33;0
28/05/2001;;;;6216.83;0
25/05/2001;;;;6223.57;0
24/05/2001;;;;6278.9;0
23/05/2001;;;;6215.25;0
22/05/2001;;;;6270.59;0
21/05/2001;;;;6249.87;0
18/05/2001;;;;6186.87;0
17/05/2001;;;;6173.81;0
16/05/2001;;;;6148.44;0
15/05/2001;;;;6070.38;0
14/05/2001;;;;6064.68;0
11/05/2001;;;;6141.02;0
10/05/2001;;;;6165.18;0
09/05/2001;;;;6063.94;0
08/05/2001;;;;6108.72;0
07/05/2001;;;;6122.62;0
04/05/2001;;;;6138.28;0
03/05/2001;;;;6089.17;0
02/05/2001;;;;6213.84;0
01/05/2001;;;;6264.51;0
30/04/2001;;;;6264.51;0
27/04/2001;;;;6175.24;0
26/04/2001;;;;6123.66;0
25/04/2001;;;;6115.19;0
24/04/2001;;;;6124.57;0
23/04/2001;;;;6051.48;0
20/04/2001;;;;6127.97;0
19/04/2001;;;;6181.91;0
18/04/2001;;;;6164.88;0
17/04/2001;;;;5935.58;0
16/04/2001;;;;6002.3;0
13/04/2001;;;;6002.3;0
12/04/2001;;;;6002.3;0
11/04/2001;;;;5951.16;0
10/04/2001;;;;5913.84;0
09/04/2001;;;;5781.01;0
06/04/2001;;;;5698.88;0
05/04/2001;;;;5773.34;0
04/04/2001;;;;5597.66;0
03/04/2001;;;;5553.46;0
02/04/2001;;;;5760.76;0
30/03/2001;;;;5829.95;0
29/03/2001;;;;5879.3;0
28/03/2001;;;;5817.52;0
27/03/2001;;;;5938.21;0
26/03/2001;;;;5726.97;0
23/03/2001;;;;5544.67;0
22/03/2001;;;;5388.02;0
21/03/2001;;;;5622.09;0
20/03/2001;;;;5782.16;0
19/03/2001;;;;5657.29;0
16/03/2001;;;;5734.49;0
15/03/2001;;;;5889.95;0
14/03/2001;;;;5794.12;0
13/03/2001;;;;5962.93;0
12/03/2001;;;;6046.56;0
09/03/2001;;;;6204.42;0
08/03/2001;;;;6267.06;0
07/03/2001;;;;6305.64;0
06/03/2001;;;;6284.06;0
05/03/2001;;;;6216.38;0
02/03/2001;;;;6159.02;0
01/03/2001;;;;6123.38;0
28/02/2001;;;;6208.24;0
27/02/2001;;;;6220.48;0
26/02/2001;;;;6189.07;0
23/02/2001;;;;6075.34;0
22/02/2001;;;;6277.99;0
21/02/2001;;;;6347.99;0
20/02/2001;;;;6451.57;0
19/02/2001;;;;6472.21;0
16/02/2001;;;;6439.26;0
15/02/2001;;;;6591.67;0
14/02/2001;;;;6479.87;0
13/02/2001;;;;6557.93;0
12/02/2001;;;;6564.91;0
09/02/2001;;;;6497.07;0
08/02/2001;;;;6636.81;0
07/02/2001;;;;6578.96;0
06/02/2001;;;;6693.03;0
05/02/2001;;;;6621.96;0
02/02/2001;;;;6638.2;0
01/02/2001;;;;6704.68;0
31/01/2001;;;;6795.14;0
30/01/2001;;;;6739.3;0
29/01/2001;;;;6750.96;0
26/01/2001;;;;6695.2;0
25/01/2001;;;;6727.49;0
24/01/2001;;;;6706.67;0
23/01/2001;;;;6722.41;0
22/01/2001;;;;6675;0
19/01/2001;;;;6651.53;0
18/01/2001;;;;6635.76;0
17/01/2001;;;;6653.38;0
16/01/2001;;;;6502.89;0
15/01/2001;;;;6522.87;0
12/01/2001;;;;6490.03;0
11/01/2001;;;;6465.21;0
10/01/2001;;;;6320.07;0
09/01/2001;;;;6404.52;0
08/01/2001;;;;6392.17;0
05/01/2001;;;;6382.31;0
04/01/2001;;;;6376.54;0
03/01/2001;;;;6434.96;0
02/01/2001;;;;6289.82;0
29/12/2000;;;;6433.61;0
28/12/2000;;;;6371.64;0
27/12/2000;;;;6328.16;0
22/12/2000;;;;6251.4;0
21/12/2000;;;;6200.71;0
20/12/2000;;;;6248.76;0
19/12/2000;;;;6479.28;0
18/12/2000;;;;6390.25;0
15/12/2000;;;;6331.3;0
14/12/2000;;;;6469.95;0
13/12/2000;;;;6620.21;0
12/12/2000;;;;6733.59;0
11/12/2000;;;;6782.52;0
08/12/2000;;;;6691.25;0
07/12/2000;;;;6566.08;0
06/12/2000;;;;6622.25;0
05/12/2000;;;;6637.09;0
04/12/2000;;;;6408.1;0
01/12/2000;;;;6512.91;0
30/11/2000;;;;6372.33;0
29/11/2000;;;;6598.32;0
28/11/2000;;;;6625.56;0
27/11/2000;;;;6696.91;0
24/11/2000;;;;6664.18;0
23/11/2000;;;;6601;0
22/11/2000;;;;6510.54;0
21/11/2000;;;;6678.07;0
20/11/2000;;;;6609.48;0
17/11/2000;;;;6752.29;0
16/11/2000;;;;6842.11;0
15/11/2000;;;;6961.09;0
14/11/2000;;;;6966.65;0
13/11/2000;;;;6742.1;0
10/11/2000;;;;6851.69;0
09/11/2000;;;;6959.5;0
08/11/2000;;;;7008.64;0
07/11/2000;;;;7076.28;0
06/11/2000;;;;7136.3;0
03/11/2000;;;;7128.27;0
02/11/2000;;;;7088.64;0
01/11/2000;;;;7059.07;0
31/10/2000;;;;7077.44;0
30/10/2000;;;;6926.57;0
27/10/2000;;;;6924.68;0
26/10/2000;;;;6767.9;0
25/10/2000;;;;6748.22;0
24/10/2000;;;;6802.81;0
23/10/2000;;;;6620.87;0
20/10/2000;;;;6618.43;0
19/10/2000;;;;6619.43;0
18/10/2000;;;;6483;0
17/10/2000;;;;6531.71;0
16/10/2000;;;;6627.25;0
13/10/2000;;;;6661.3;0
12/10/2000;;;;6465.26;0
11/10/2000;;;;6561.63;0
10/10/2000;;;;6673.15;0
09/10/2000;;;;6680.78;0
06/10/2000;;;;6776.39;0
05/10/2000;;;;6892.49;0
04/10/2000;;;;6823.43;0
02/10/2000;;;;6862.26;0
29/09/2000;;;;6798.12;0
28/09/2000;;;;6832.76;0
27/09/2000;;;;6814.06;0
26/09/2000;;;;6765.04;0
25/09/2000;;;;6788.69;0
22/09/2000;;;;6740.25;0
21/09/2000;;;;6682.92;0
20/09/2000;;;;6765.23;0
19/09/2000;;;;6937.74;0
18/09/2000;;;;6891.69;0
15/09/2000;;;;6999.54;0
14/09/2000;;;;7048.5;0
13/09/2000;;;;7006.26;0
12/09/2000;;;;7135.75;0
11/09/2000;;;;7214.45;0
08/09/2000;;;;7267.77;0
07/09/2000;;;;7373.34;0
06/09/2000;;;;7333.02;0
05/09/2000;;;;7395.07;0
04/09/2000;;;;7445.56;0
01/09/2000;;;;7344.67;0
31/08/2000;;;;7216.45;0
30/08/2000;;;;7185.56;0
29/08/2000;;;;7294.4;0
28/08/2000;;;;7339.22;0
25/08/2000;;;;7307.17;0
24/08/2000;;;;7230.26;0
23/08/2000;;;;7232.78;0
22/08/2000;;;;7249.2;0
21/08/2000;;;;7199.34;0
18/08/2000;;;;7232.42;0
17/08/2000;;;;7278.43;0
16/08/2000;;;;7315.27;0
15/08/2000;;;;7307.43;0
14/08/2000;;;;7331.67;0
11/08/2000;;;;7322.98;0
10/08/2000;;;;7280.97;0
09/08/2000;;;;7226.71;0
08/08/2000;;;;7123.81;0
07/08/2000;;;;7113.22;0
04/08/2000;;;;7016.59;0
03/08/2000;;;;7037.91;0
02/08/2000;;;;7112.45;0
01/08/2000;;;;7145.53;0
31/07/2000;;;;7190.37;0
28/07/2000;;;;7128.3;0
27/07/2000;;;;7183.44;0
26/07/2000;;;;7302.12;0
25/07/2000;;;;7329.04;0
24/07/2000;;;;7328.31;0
21/07/2000;;;;7373.26;0
20/07/2000;;;;7480.14;0
19/07/2000;;;;7366.57;0
18/07/2000;;;;7406.91;0
17/07/2000;;;;7430.7;0
14/07/2000;;;;7318.38;0
13/07/2000;;;;7195.99;0
12/07/2000;;;;7065.97;0
11/07/2000;;;;7003.98;0
10/07/2000;;;;7070.82;0
07/07/2000;;;;7052.22;0
06/07/2000;;;;6951.09;0
05/07/2000;;;;6961.73;0
04/07/2000;;;;6944.36;0
03/07/2000;;;;6958.96;0
30/06/2000;;;;6898.21;0
29/06/2000;;;;6874.54;0
28/06/2000;;;;7056.05;0
27/06/2000;;;;7048.96;0
26/06/2000;;;;7027.19;0
23/06/2000;;;;6980.41;0
22/06/2000;;;;7053.67;0
21/06/2000;;;;7100.09;0
20/06/2000;;;;7227.27;0
19/06/2000;;;;7198.8;0
16/06/2000;;;;7160.62;0
15/06/2000;;;;7328.62;0
14/06/2000;;;;7350.94;0
13/06/2000;;;;7268.91;0
12/06/2000;;;;7235.64;0
09/06/2000;;;;7254.53;0
08/06/2000;;;;7243.13;0
07/06/2000;;;;7292.98;0
06/06/2000;;;;7359.8;0
05/06/2000;;;;7408.02;0
02/06/2000;;;;7438.95;0
01/06/2000;;;;7272.76;0
31/05/2000;;;;7109.67;0
30/05/2000;;;;7119.26;0
29/05/2000;;;;7016.66;0
26/05/2000;;;;6938.33;0
25/05/2000;;;;6978.87;0
24/05/2000;;;;6834.88;0
23/05/2000;;;;6927.69;0
22/05/2000;;;;6912.96;0
19/05/2000;;;;6989.03;0
18/05/2000;;;;7181.58;0
17/05/2000;;;;7211.51;0
16/05/2000;;;;7371.06;0
15/05/2000;;;;7195.15;0
12/05/2000;;;;7269.28;0
11/05/2000;;;;7259.48;0
10/05/2000;;;;7120.86;0
09/05/2000;;;;7280.54;0
08/05/2000;;;;7408.09;0
05/05/2000;;;;7530.82;0
04/05/2000;;;;7386.71;0
03/05/2000;;;;7376.93;0
02/05/2000;;;;7555.92;0
01/05/2000;;;;7414.68;0
28/04/2000;;;;7414.68;0
27/04/2000;;;;7221.74;0
26/04/2000;;;;7388.55;0
25/04/2000;;;;7280.51;0
24/04/2000;;;;7157.95;0
21/04/2000;;;;7157.95;0
20/04/2000;;;;7157.95;0
19/04/2000;;;;7216.71;0
18/04/2000;;;;7196.49;0
17/04/2000;;;;7187.14;0
14/04/2000;;;;7214.83;0
13/04/2000;;;;7449.06;0
12/04/2000;;;;7443.07;0
11/04/2000;;;;7442.66;0
10/04/2000;;;;7516.95;0
07/04/2000;;;;7522.2;0
06/04/2000;;;;7446.21;0
05/04/2000;;;;7330.77;0
04/04/2000;;;;7522.8;0
03/04/2000;;;;7429.22;0
31/03/2000;;;;7599.39;0
30/03/2000;;;;7644.89;0
29/03/2000;;;;7864.76;0
28/03/2000;;;;7931.93;0
27/03/2000;;;;7892.49;0
24/03/2000;;;;7932.42;0
23/03/2000;;;;7694.78;0
22/03/2000;;;;7798.62;0
21/03/2000;;;;7807.93;0
20/03/2000;;;;7872.38;0
17/03/2000;;;;7710.92;0
16/03/2000;;;;7583.96;0
15/03/2000;;;;7414.46;0
14/03/2000;;;;7650.05;0
13/03/2000;;;;7693.85;0
10/03/2000;;;;7975.95;0
09/03/2000;;;;7949.15;0
08/03/2000;;;;7987;0
07/03/2000;;;;8064.97;0
06/03/2000;;;;7975.78;0
03/03/2000;;;;7960.03;0
02/03/2000;;;;7945.77;0
01/03/2000;;;;7727.93;0
29/02/2000;;;;7644.55;0
28/02/2000;;;;7587.13;0
25/02/2000;;;;7738.68;0
24/02/2000;;;;7640.53;0
23/02/2000;;;;7698.97;0
22/02/2000;;;;7607.94;0
21/02/2000;;;;7590.53;0
18/02/2000;;;;7573.78;0
17/02/2000;;;;7580.53;0
16/02/2000;;;;7490.32;0
15/02/2000;;;;7396.13;0
14/02/2000;;;;7644.8;0
11/02/2000;;;;7611.55;0
10/02/2000;;;;7709.27;0
09/02/2000;;;;7629.11;0
08/02/2000;;;;7549.88;0
07/02/2000;;;;7296.32;0
04/02/2000;;;;7444.61;0
03/02/2000;;;;7354.26;0
02/02/2000;;;;7171.95;0
01/02/2000;;;;7050.46;0
31/01/2000;;;;6835.6;0
28/01/2000;;;;7066.6;0
27/01/2000;;;;7126.13;0
26/01/2000;;;;6969.37;0
25/01/2000;;;;6809.64;0
24/01/2000;;;;6931.99;0
21/01/2000;;;;6992.75;0
20/01/2000;;;;7112.66;0
19/01/2000;;;;7091.04;0
18/01/2000;;;;7072.12;0
17/01/2000;;;;7258.9;0
14/01/2000;;;;7173.22;0
13/01/2000;;;;6955.98;0
12/01/2000;;;;6912.81;0
11/01/2000;;;;6891.25;0
10/01/2000;;;;6925.52;0
07/01/2000;;;;6780.96;0
06/01/2000;;;;6474.92;0
05/01/2000;;;;6502.07;0
04/01/2000;;;;6586.95;0
03/01/2000;;;;6750.76;0
30/12/1999;;;;6958.14;0
29/12/1999;;;;6859.58;0
28/12/1999;;;;6861.54;0
27/12/1999;;;;6837.41;0
23/12/1999;;;;6782.39;0
22/12/1999;;;;6492.53;0
21/12/1999;;;;6418.68;0
20/12/1999;;;;6378.66;0
17/12/1999;;;;6353.9;0
16/12/1999;;;;6341.29;0
15/12/1999;;;;6232.75;0
14/12/1999;;;;6187.99;0
13/12/1999;;;;6127.2;0
10/12/1999;;;;6097.9;0
09/12/1999;;;;6118.06;0
08/12/1999;;;;6115.59;0
07/12/1999;;;;6158.77;0
06/12/1999;;;;6142.19;0
03/12/1999;;;;6119.17;0
02/12/1999;;;;5937.2;0
01/12/1999;;;;5933.84;0
30/11/1999;;;;5896.04;0
29/11/1999;;;;5888.88;0
26/11/1999;;;;5958.07;0
25/11/1999;;;;5961.45;0
24/11/1999;;;;5818.73;0
23/11/1999;;;;5814.74;0
22/11/1999;;;;5819.89;0
19/11/1999;;;;5955.97;0
18/11/1999;;;;5950.05;0
17/11/1999;;;;5870.17;0
16/11/1999;;;;5909.52;0
15/11/1999;;;;5859.29;0
12/11/1999;;;;5791.05;0
11/11/1999;;;;5802.36;0
10/11/1999;;;;5742.42;0
09/11/1999;;;;5694.73;0
08/11/1999;;;;5647.94;0
05/11/1999;;;;5658.1;0
04/11/1999;;;;5635.62;0
03/11/1999;;;;5560.87;0
02/11/1999;;;;5546.95;0
01/11/1999;;;;5524.92;0
29/10/1999;;;;5525.4;0
28/10/1999;;;;5478.89;0
27/10/1999;;;;5363.86;0
26/10/1999;;;;5388.76;0
25/10/1999;;;;5320.4;0
22/10/1999;;;;5357.75;0
21/10/1999;;;;5246.49;0
20/10/1999;;;;5291.23;0
19/10/1999;;;;5296.91;0
18/10/1999;;;;5156.28;0
15/10/1999;;;;5184.23;0
14/10/1999;;;;5220.29;0
13/10/1999;;;;5295.43;0
12/10/1999;;;;5358.46;0
11/10/1999;;;;5414.5;0
08/10/1999;;;;5419.26;0
07/10/1999;;;;5419.31;0
06/10/1999;;;;5353.32;0
05/10/1999;;;;5301.85;0
04/10/1999;;;;5218.86;0
01/10/1999;;;;5124.55;0
30/09/1999;;;;5149.83;0
29/09/1999;;;;5135.62;0
28/09/1999;;;;5119.1;0
27/09/1999;;;;5186.53;0
24/09/1999;;;;5186.53;0
23/09/1999;;;;5299.57;0
22/09/1999;;;;5238.76;0
21/09/1999;;;;5282.76;0
20/09/1999;;;;5351.98;0
17/09/1999;;;;5303.94;0
16/09/1999;;;;5304.42;0
15/09/1999;;;;5387.18;0
14/09/1999;;;;5401.47;0
13/09/1999;;;;5446.91;0
10/09/1999;;;;5483.95;0
09/09/1999;;;;5436.86;0
08/09/1999;;;;5400.7;0
07/09/1999;;;;5391.36;0
06/09/1999;;;;5400.55;0
03/09/1999;;;;5336.22;0
02/09/1999;;;;5189.92;0
01/09/1999;;;;5317.12;0
31/08/1999;;;;5270.77;0
30/08/1999;;;;5392.53;0
27/08/1999;;;;5420.36;0
26/08/1999;;;;5389.34;0
25/08/1999;;;;5400.32;0
24/08/1999;;;;5324.02;0
23/08/1999;;;;5301.98;0
20/08/1999;;;;5254.14;0
19/08/1999;;;;5186.85;0
18/08/1999;;;;5230.47;0
17/08/1999;;;;5259.91;0
16/08/1999;;;;5257.1;0
13/08/1999;;;;5219.43;0
12/08/1999;;;;5127.43;0
11/08/1999;;;;5019.69;0
10/08/1999;;;;5000.87;0
09/08/1999;;;;5087.3;0
06/08/1999;;;;5010.47;0
05/08/1999;;;;4978.45;0
04/08/1999;;;;5119.37;0
03/08/1999;;;;5107.68;0
02/08/1999;;;;5129.5;0
30/07/1999;;;;5101.87;0
29/07/1999;;;;5052.32;0
28/07/1999;;;;5229.56;0
27/07/1999;;;;5224.16;0
26/07/1999;;;;5206.44;0
23/07/1999;;;;5310.63;0
22/07/1999;;;;5340.91;0
21/07/1999;;;;5414.17;0
20/07/1999;;;;5491.29;0
19/07/1999;;;;5624.74;0
16/07/1999;;;;5619.94;0
15/07/1999;;;;5619.26;0
14/07/1999;;;;5610.89;0
13/07/1999;;;;5573.82;0
12/07/1999;;;;5652.02;0
09/07/1999;;;;5638.95;0
08/07/1999;;;;5607.1;0
07/07/1999;;;;5588.5;0
06/07/1999;;;;5612.9;0
05/07/1999;;;;5625.62;0
02/07/1999;;;;5517.57;0
01/07/1999;;;;5480.22;0
30/06/1999;;;;5378.52;0
29/06/1999;;;;5462.94;0
28/06/1999;;;;5462.94;0
25/06/1999;;;;5462.94;0
24/06/1999;;;;5462.94;0
23/06/1999;;;;5462.94;0
22/06/1999;;;;5462.94;0
21/06/1999;;;;5462.94;0
18/06/1999;;;;5462.94;0
17/06/1999;;;;5414.5;0
16/06/1999;;;;5309.89;0
15/06/1999;;;;5288.76;0
14/06/1999;;;;5279.49;0
11/06/1999;;;;5224.79;0
10/06/1999;;;;5231.92;0
09/06/1999;;;;5260.08;0
08/06/1999;;;;5236.19;0
07/06/1999;;;;5136.01;0
04/06/1999;;;;5044.11;0
03/06/1999;;;;5013.5;0
02/06/1999;;;;5013.5;0
01/06/1999;;;;5065.31;0
31/05/1999;;;;5042.54;0
28/05/1999;;;;5006.68;0
27/05/1999;;;;5171.44;0
26/05/1999;;;;5188.67;0
25/05/1999;;;;5153.52;0
24/05/1999;;;;5235.05;0
21/05/1999;;;;5235.05;0
20/05/1999;;;;5237.53;0
19/05/1999;;;;5170.1;0
18/05/1999;;;;5128.4;0
17/05/1999;;;;5116.78;0
14/05/1999;;;;5297.97;0
13/05/1999;;;;5245.5;0
12/05/1999;;;;5245.5;0
11/05/1999;;;;5249.24;0
10/05/1999;;;;5222.23;0
07/05/1999;;;;5237.75;0
06/05/1999;;;;5335.56;0
05/05/1999;;;;5308.64;0
04/05/1999;;;;5430.1;0
03/05/1999;;;;5356.25;0
30/04/1999;;;;5376.18;0
29/04/1999;;;;5299.05;0
28/04/1999;;;;5314.5;0
27/04/1999;;;;5313.81;0
26/04/1999;;;;5254.12;0
23/04/1999;;;;5199.41;0
22/04/1999;;;;5215.06;0
21/04/1999;;;;5140.95;0
20/04/1999;;;;5139.94;0
19/04/1999;;;;5224.96;0
16/04/1999;;;;5152.42;0
15/04/1999;;;;5186.77;0
14/04/1999;;;;5157.68;0
13/04/1999;;;;5207.81;0
12/04/1999;;;;5127.33;0
09/04/1999;;;;5021.41;0
08/04/1999;;;;5021.41;0
07/04/1999;;;;5048.65;0
06/04/1999;;;;4964.48;0
05/04/1999;;;;4839.58;0
02/04/1999;;;;4839.58;0
01/04/1999;;;;4839.58;0
31/03/1999;;;;4856.04;0
30/03/1999;;;;4858.37;0
29/03/1999;;;;4806.63;0
26/03/1999;;;;4826.79;0
25/03/1999;;;;4814.27;0
24/03/1999;;;;4801.11;0
23/03/1999;;;;4924.18;0
22/03/1999;;;;5049.95;0
19/03/1999;;;;5108.16;0
18/03/1999;;;;4989.09;0
17/03/1999;;;;5061.47;0
16/03/1999;;;;5091.48;0
15/03/1999;;;;4991.23;0
12/03/1999;;;;5031.07;0
11/03/1999;;;;4753.46;0
10/03/1999;;;;4715.4;0
09/03/1999;;;;4839.12;0
08/03/1999;;;;4799.2;0
05/03/1999;;;;4752.3;0
04/03/1999;;;;4636.6;0
03/03/1999;;;;4786.42;0
02/03/1999;;;;4720.39;0
01/03/1999;;;;4866.21;0
26/02/1999;;;;4870.76;0
25/02/1999;;;;5007.93;0
24/02/1999;;;;5051.48;0
23/02/1999;;;;4997.67;0
22/02/1999;;;;4885.22;0
19/02/1999;;;;4857.7;0
18/02/1999;;;;4839.52;0
17/02/1999;;;;4815.78;0
16/02/1999;;;;4889.51;0
15/02/1999;;;;4835.53;0
12/02/1999;;;;5000.87;0
11/02/1999;;;;4854.34;0
10/02/1999;;;;4807.23;0
09/02/1999;;;;5016.05;0
08/02/1999;;;;5040.64;0
05/02/1999;;;;5063.38;0
04/02/1999;;;;5163.04;0
03/02/1999;;;;5140.33;0
02/02/1999;;;;5191.83;0
01/02/1999;;;;5246.09;0
29/01/1999;;;;5157.02;0
28/01/1999;;;;5040.54;0
27/01/1999;;;;5079.12;0
26/01/1999;;;;5010.41;0
25/01/1999;;;;4920.82;0
22/01/1999;;;;5039.43;0
21/01/1999;;;;5186.93;0
20/01/1999;;;;5132.31;0
19/01/1999;;;;4986.6;0
18/01/1999;;;;5038.98;0
15/01/1999;;;;4885.62;0
14/01/1999;;;;5018.86;0
13/01/1999;;;;5005.36;0
12/01/1999;;;;5250.8;0
11/01/1999;;;;5322.69;0
08/01/1999;;;;5401.23;0
07/01/1999;;;;5356.14;0
06/01/1999;;;;5362.27;0
05/01/1999;;;;5239.99;0
04/01/1999;;;;5189.68;0
30/12/1998;;;;5031.52;0
29/12/1998;;;;5028.29;0
28/12/1998;;;;5025.37;0
23/12/1998;;;;4908.62;0
22/12/1998;;;;4894.73;0
21/12/1998;;;;4683.32;0
18/12/1998;;;;4706.47;0
17/12/1998;;;;4721.83;0
16/12/1998;;;;4686.53;0
15/12/1998;;;;4585.89;0
14/12/1998;;;;4550.05;0
11/12/1998;;;;4550.86;0
10/12/1998;;;;4675.45;0
09/12/1998;;;;4659.32;0
08/12/1998;;;;4719.12;0
07/12/1998;;;;4829.53;0
04/12/1998;;;;4762.43;0
03/12/1998;;;;4644.2;0
02/12/1998;;;;4805.85;0
01/12/1998;;;;4864.33;0
30/11/1998;;;;5154.65;0
27/11/1998;;;;5046.18;0
26/11/1998;;;;5030.75;0
25/11/1998;;;;4997.01;0
24/11/1998;;;;4991.49;0
23/11/1998;;;;4993.46;0
20/11/1998;;;;4873.38;0
